batch_code,item_code,provincia,sector,fecha,proveedor,descripcion,categoria,monto,metodo_pago,notas_originales
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Transporte Arena lavada gruesa,Servicios,10000.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: SERVICIO
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,"Transporte Grava 1/2"" @ 3/4""",Servicios,10000.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: SERVICIO
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Caja chica,Caja Chica,14000.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: CAJA CHICA
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Caja chica,Caja Chica,10000.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: CAJA CHICA
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Suministro de material de relleno,Materiales,20748.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Cemento orden no.05,Materiales,239000.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Caja chica,Caja Chica,10000.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: CAJA CHICA
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Suministro piedras,Servicios,45000.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: SERVICIO
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Arena lavada gruesa,Materiales,28320.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,"Grava 1/2"" @ 3/4""",Materiales,17700.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Transporte Arena lavada gruesa,Servicios,5000.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: SERVICIO
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,"Transporte Grava 1/2"" @ 3/4""",Servicios,5000.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: SERVICIO
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Nomina 15/11/2025,Mano de obra,510742.84,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: MO
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Alquiler planta Chiqui,Servicios,12500.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: SERVICIO
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Arena lavada gruesa,Materiales,56640.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,"Grava 1/2"" @ 3/4""",Materiales,35400.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Transporte Arena lavada gruesa,Servicios,10000.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: SERVICIO
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,"Transporte Grava 1/2"" @ 3/4""",Servicios,10000.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: SERVICIO
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Cemento orden no.06,Materiales,143400.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Arena lavada gruesa,Materiales,28320.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,"Grava 1/2"" @ 3/4""",Materiales,17700.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Transporte Arena lavada gruesa,Servicios,5000.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: SERVICIO
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,"Transporte Grava 1/2"" @ 3/4""",Servicios,5000.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: SERVICIO
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Nomina 30/11/2025,Mano de obra,629793.43,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: MO
MOPC-CCC-LPN-2021-0036,ITEM-12,Santiago,Santiago La Altagracia,,,Cemento orden no.07,Materiales,25500.0,CASH,Sector: Santiago La Altagracia | Item: 12 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Avance Danny,Mano de obra,100000.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MO
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Cemento,Materiales,157500.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Arena Lavada,Materiales,24300.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Grava,Materiales,27000.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Cemento,Materiales,157500.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Arena Lavada,Materiales,24300.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Arena Lavada,Materiales,10800.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Grava,Materiales,27000.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Nomina Danny 28-02-2026,Mano de obra,252000.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MO
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Cemento,Materiales,157500.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Arena Lavada,Materiales,24300.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Grava,Materiales,27000.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Cemento,Materiales,157500.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Arena Lavada,Materiales,24300.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Grava,Materiales,27000.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Relleno de reposicion,Materiales,2400.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Cemento,Materiales,157500.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Arena Lavada,Materiales,24300.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Grava,Materiales,27000.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Nomina Danny 15-03-2026,Mano de obra,254200.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MO
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Cemento,Materiales,157500.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Arena Lavada,Materiales,24300.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Grava,Materiales,27000.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Cemento,Materiales,157500.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Arena Lavada,Materiales,24300.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Grava,Materiales,27000.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Cemento,Materiales,157500.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Arena Lavada,Materiales,24300.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Grava,Materiales,27000.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MATERIALES
MOPC-CCC-LPN-2021-0036,ITEM-5,Puerto Plata,Puerto Plata Gualete,,,Nomina Danny 28-03-2026,Mano de obra,313300.0,CASH,Sector: Puerto Plata Gualete | Item: 5 | Tipo original: MO
